Sub	Run	Trial	OldT	Delay	LuckyDeck	ObjPP	OldObjLuckyDeck	ObjDeckMatch	Outcome	Resp	RT	DeckC	LuckyDeckC	OldObjC	RevT	OldDeckPP	OldDeck	EncRevT	Enc_Pay1	OptObj	PP	StayResp
9	2	62	0	NaN	2	NaN	NaN	NaN	0	2	823.935418000474	1	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.2	0
9	2	63	0	NaN	2	NaN	NaN	NaN	1	2	1028.75280999979	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0	0
9	2	64	1	12	2	0	1	0	0	2	885.871210999539	1	0	1	10	0	1	17	0.4	0	1	0
9	2	65	1	10	2	0.6	0	0	0.6	1	768.046483999569	2	1	1	11	1	2	1	0.6	1	0	0
9	2	66	0	NaN	2	NaN	NaN	NaN	0.8	2	713.471173001381	2	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.6	1
9	2	67	0	NaN	2	NaN	NaN	NaN	1	1	689.814456000022	1	0	NaN	13	NaN	NaN	NaN	NaN	NaN	0.8	0
9	2	68	1	14	2	0.6	0	0	0.8	2	530.097798000497	1	0	0	14	0.8	2	19	1	0	1	1
9	2	69	0	NaN	2	NaN	NaN	NaN	0.2	1	918.789389999802	1	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.8	1
9	2	70	1	10	2	0.4	1	0	0.4	1	889.416157000596	1	0	1	16	0.2	1	6	0.8	0	0.2	1
9	2	71	1	21	2	0.8	0	0	0.8	1	832.316421998257	2	1	1	17	0.8	2	15	0.2	1	0.4	0
9	2	72	0	NaN	2	NaN	NaN	NaN	0.2	2	721.118485000261	1	0	NaN	18	NaN	NaN	NaN	NaN	NaN	0.8	0
9	2	73	1	12	1	0.2	1	0	0.4	1	1133.59696400039	1	1	0	1	0.8	2	7	0.4	1	0.2	1
9	2	74	1	23	1	0.4	1	0	1	1	913.966187001279	1	1	0	2	0.8	2	16	0.8	1	0.4	1
9	2	75	0	NaN	1	NaN	NaN	NaN	0	1	965.871835000144	2	0	NaN	3	NaN	NaN	NaN	NaN	NaN	1	0
9	2	76	0	NaN	1	NaN	NaN	NaN	1	2	658.148992999486	1	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0	0
9	2	77	1	10	1	1	0	0	0	2	793.781110000054	2	0	0	5	1	1	13	0.8	0	1	0
9	2	78	0	NaN	1	NaN	NaN	NaN	0.6	2	748.451233999731	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0	1
9	2	79	0	NaN	1	NaN	NaN	NaN	1	1	737.829040999713	1	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0.6	0
9	2	80	0	NaN	1	NaN	NaN	NaN	0.6	2	937.537427000279	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	1	1
9	2	81	0	NaN	1	NaN	NaN	NaN	0	2	608.534479999435	2	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0.6	0
9	2	82	0	NaN	1	NaN	NaN	NaN	0	1	726.640434000728	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0	0
9	2	83	0	NaN	1	NaN	NaN	NaN	0.2	2	790.395532001639	2	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0	0
9	2	84	1	21	1	1	1	1	0	1	661.787232000279	1	1	0	12	0.2	2	9	0	0	0.2	0
9	2	85	1	16	1	0.2	0	1	0.4	2	640.347639000538	2	0	0	13	0	1	15	0.8	1	0	0
9	2	86	1	14	1	0.2	0	1	0.2	1	661.128961000941	1	1	1	14	0	1	18	0.8	0	0.4	0
9	2	87	0	NaN	1	NaN	NaN	NaN	0.6	2	738.266364000083	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.2	1
9	2	88	1	10	1	0.6	1	1	0.6	2	1011.52190299945	2	0	1	16	0.4	2	6	0	1	0.6	0
9	2	89	0	NaN	1	NaN	NaN	NaN	0.8	1	754.871846998867	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.6	0
9	2	90	1	24	1	0.8	1	1	0.8	2	725.738213999648	2	0	1	18	0.6	2	12	0.6	1	0.8	0
9	2	91	1	10	1	0	1	0	0	1	672.903464999763	2	0	1	19	0.8	2	9	0.6	0	0.8	1
9	2	92	1	13	1	1	0	0	1	1	1009.98275700113	1	1	1	20	0.8	1	7	0.6	1	0	0
9	2	93	0	NaN	1	NaN	NaN	NaN	0.4	1	699.546960000589	2	0	NaN	21	NaN	NaN	NaN	NaN	NaN	1	0
9	2	94	0	NaN	1	NaN	NaN	NaN	0.4	1	733.776648999992	2	0	NaN	22	NaN	NaN	NaN	NaN	NaN	0.4	1
9	2	95	1	20	1	0	1	0	0	1	732.959818000381	2	0	1	23	0.4	2	3	1	0	0.4	1
9	2	96	1	14	2	0	1	0	0	2	709.303883999382	1	0	1	1	1	1	10	0	0	0	0
9	2	97	0	NaN	2	NaN	NaN	NaN	1	1	598.78751100041	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0	1
9	2	98	1	11	2	0.6	1	1	0.6	1	630.797935000373	1	0	1	3	1	1	15	0.2	1	1	1
9	2	99	0	NaN	2	NaN	NaN	NaN	0	2	836.191583999607	1	0	NaN	4	NaN	NaN	NaN	NaN	NaN	0.6	1
9	2	100	1	11	2	0.8	1	1	0.8	2	798.50872499992	1	0	1	5	0	1	17	0.6	1	0	1
9	2	101	1	21	2	0.6	1	1	0.6	2	837.52308899966	1	0	1	6	0.8	1	8	1	1	0.8	1
9	2	102	0	NaN	2	NaN	NaN	NaN	0.8	1	838.916835000418	2	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0.6	0
9	2	103	1	10	2	0.4	0	1	0.2	2	776.221893000184	1	0	0	8	0.8	2	21	1	1	0.8	0
9	2	104	0	NaN	2	NaN	NaN	NaN	1	1	671.962983000412	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.2	0
9	2	105	0	NaN	2	NaN	NaN	NaN	1	2	810.855879999508	2	1	NaN	10	NaN	NaN	NaN	NaN	NaN	1	1
9	2	106	0	NaN	2	NaN	NaN	NaN	0.2	1	552.6730090005	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	1	0
9	2	107	0	NaN	2	NaN	NaN	NaN	0.2	1	688.717021999764	1	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.2	1
9	2	108	0	NaN	2	NaN	NaN	NaN	0.6	1	595.496031999573	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.2	0
9	2	109	1	10	2	0	1	0	1	1	808.513048999885	2	1	0	14	0.2	1	4	0.6	1	0.6	1
9	2	110	1	27	2	0.2	0	1	0.2	2	766.361317000701	2	1	1	15	1	2	11	0	0	1	1
9	2	111	0	NaN	2	NaN	NaN	NaN	0.8	1	948.1414030015	2	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0.2	1
9	2	112	0	NaN	2	NaN	NaN	NaN	1	1	621.349895000094	2	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.8	1
9	2	113	0	NaN	1	NaN	NaN	NaN	0	2	676.711720998355	2	0	NaN	1	NaN	NaN	NaN	NaN	NaN	1	1
9	2	114	0	NaN	1	NaN	NaN	NaN	0.6	1	647.754599000109	1	1	NaN	2	NaN	NaN	NaN	NaN	NaN	0	0
9	2	115	1	13	1	0.8	1	1	0.4	1	672.90936900099	1	1	0	3	0	2	7	0.6	0	0.6	1
9	2	116	1	12	1	1	1	1	1	2	671.834451000905	2	0	1	4	0	2	9	0.2	1	0.4	0
9	2	117	1	11	1	0.2	0	1	0.2	1	655.302941999253	2	0	0	5	0.4	1	11	1	1	1	1
9	2	118	0	NaN	1	NaN	NaN	NaN	1	2	810.007506999682	1	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.2	0
9	2	119	1	12	1	0.2	0	1	0.2	2	842.462804999741	1	1	1	7	1	1	12	0.2	0	1	1
9	2	120	1	15	1	1	1	1	1	2	992.798297998888	1	1	0	8	0.2	2	10	1	0	0.2	1
9	3	121	1	13	1	0.6	1	1	0.8	2	659.548540999822	1	1	0	9	0.2	2	13	0.2	0	1	1
9	3	122	1	11	1	0.8	1	1	0.4	2	606.385270000828	1	1	0	10	0.2	2	16	0.2	0	0.8	1
9	3	123	1	10	1	0	1	0	0.6	1	773.284278999199	1	1	0	11	0.2	2	1	1	1	0.4	1
9	3	124	0	NaN	1	NaN	NaN	NaN	0	2	629.265577001206	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.6	1
9	3	125	1	28	1	1	0	0	0.4	1	664.692698999716	2	0	0	13	0	1	2	0	0	0	0
9	3	126	1	12	1	0.6	0	0	0.6	2	786.487628000032	1	1	1	14	0	1	2	0	1	0.4	0
9	3	127	0	NaN	1	NaN	NaN	NaN	0.4	1	639.029125000889	2	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.6	0
9	3	128	0	NaN	1	NaN	NaN	NaN	0.4	2	649.252755998532	2	0	NaN	16	NaN	NaN	NaN	NaN	NaN	0.4	1
9	3	129	1	17	2	1	0	0	0.4	2	812.757713998508	1	0	0	1	0.4	2	17	0.8	0	0.4	0
9	3	130	0	NaN	2	NaN	NaN	NaN	0.2	2	543.628227998852	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.4	1
9	3	131	0	NaN	2	NaN	NaN	NaN	0	1	914.429247000953	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.2	1
9	3	132	0	NaN	2	NaN	NaN	NaN	0.4	2	546.347233001143	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0	0
9	3	133	0	NaN	2	NaN	NaN	NaN	0.6	1	692.94888100012	2	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.4	1
9	3	134	0	NaN	2	NaN	NaN	NaN	0	2	600.165759999072	2	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.6	1
9	3	135	0	NaN	2	NaN	NaN	NaN	0.8	1	648.160783999629	1	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0	0
9	3	136	1	12	2	0	1	0	0	1	795.281646000149	1	0	1	8	0.8	1	12	0.6	0	0.8	1
9	3	137	0	NaN	2	NaN	NaN	NaN	1	2	655.073480000283	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0	0
9	3	138	0	NaN	2	NaN	NaN	NaN	0.2	1	672.803900999497	2	1	NaN	10	NaN	NaN	NaN	NaN	NaN	1	1
9	3	139	0	NaN	2	NaN	NaN	NaN	0.6	1	747.842701000991	2	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.2	1
9	3	140	0	NaN	2	NaN	NaN	NaN	0.4	1	590.905499000655	2	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.6	1
9	3	141	0	NaN	2	NaN	NaN	NaN	0.8	1	684.543979999944	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.4	1
9	3	142	1	11	2	0	1	0	0	2	725.812614000461	1	0	1	14	0	1	3	0.2	0	0.8	0
9	3	143	1	10	2	0.6	0	0	0.2	2	656.761165999342	1	0	0	15	0.8	2	5	0.4	0	0	1
9	3	144	1	14	2	0.2	1	0	0.2	1	598.95060099916	1	0	1	16	0.2	1	2	0.4	0	0.2	1
9	3	145	0	NaN	2	NaN	NaN	NaN	0.8	2	702.580197001225	1	0	NaN	17	NaN	NaN	NaN	NaN	NaN	0.2	1
9	3	146	0	NaN	1	NaN	NaN	NaN	0.6	1	644.158555000104	2	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0.8	0
9	3	147	0	NaN	1	NaN	NaN	NaN	0.8	2	577.491255999121	1	1	NaN	2	NaN	NaN	NaN	NaN	NaN	0.6	0
9	3	148	0	NaN	1	NaN	NaN	NaN	0.4	2	612.491431000308	2	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	0
9	3	149	0	NaN	1	NaN	NaN	NaN	1	2	723.192292998647	1	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0.4	0
9	3	150	1	13	1	1	1	1	1	2	797.837329000686	2	0	1	5	0.4	2	9	0	1	1	0
9	3	151	1	12	1	0.6	1	1	1	1	659.248701000251	1	1	0	6	1	2	11	0.2	0	1	0
9	3	152	1	17	1	0.8	0	0	0.8	2	632.257123999807	1	1	1	7	1	1	7	0	1	1	1
9	3	153	0	NaN	1	NaN	NaN	NaN	0.6	1	681.51714600026	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	1
9	3	154	1	20	1	0	1	0	0.6	1	694.751385999552	1	1	0	9	1	2	6	0.6	1	0.6	1
9	3	155	0	NaN	1	NaN	NaN	NaN	0	2	445.300331000908	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.6	1
9	3	156	1	28	1	0.4	1	0	0	1	551.574412998889	1	1	0	11	1	2	16	0.4	1	0	1
9	3	157	0	NaN	1	NaN	NaN	NaN	1	2	496.151142999224	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0	1
9	3	158	1	26	1	0.4	1	0	0.4	1	553.173456999502	2	0	1	13	1	2	4	0	0	1	0
9	3	159	1	19	1	0.4	1	0	0.4	2	576.1859739996	2	0	1	14	0.4	2	12	0.6	0	0.4	1
9	3	160	1	22	1	0.2	1	0	0.2	2	755.708953000067	2	0	1	15	0.4	2	10	1	0	0.4	1
9	3	161	1	12	1	1	0	0	1	1	632.75736399919	1	1	1	16	1	1	4	0.4	1	0.2	0
9	3	162	0	NaN	1	NaN	NaN	NaN	0.2	2	612.070329001654	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	1	1
9	3	163	1	22	1	0.8	1	1	1	2	739.435065999714	1	1	0	18	0.2	2	13	0.4	0	0.2	1
9	3	164	1	18	1	0.6	1	1	0.6	2	604.240403999938	2	0	1	19	0.2	2	1	0.8	1	1	0
9	3	165	1	10	1	0	0	1	0	1	1021.97070900002	1	1	1	20	1	1	10	0.6	0	0.6	0
9	3	166	1	19	1	0.8	0	0	0.4	2	539.803726998798	2	0	0	21	0	1	2	0.6	0	0	0
9	3	167	0	NaN	2	NaN	NaN	NaN	0.2	1	577.814767999371	2	1	NaN	1	NaN	NaN	NaN	NaN	NaN	0.4	1
9	3	168	0	NaN	2	NaN	NaN	NaN	0.8	2	715.714665999258	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.2	0
9	3	169	0	NaN	2	NaN	NaN	NaN	1	2	740.812904999984	2	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	0
9	3	170	1	22	2	0.4	0	1	0.8	2	649.637120999614	1	0	0	4	1	2	3	0.8	1	1	0
9	3	171	1	18	2	0.6	1	1	0.6	1	784.532551999291	1	0	1	5	0.8	1	8	0.8	1	0.8	1
9	3	172	0	NaN	2	NaN	NaN	NaN	0.4	2	524.749331001658	1	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0.6	1
9	3	173	0	NaN	2	NaN	NaN	NaN	0.2	1	632.800429999406	2	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0.4	0
9	3	174	1	12	2	0.2	1	0	0.2	2	612.931096000466	1	0	1	8	0.4	1	17	1	0	0.2	0
9	3	175	0	NaN	2	NaN	NaN	NaN	1	2	778.29736700005	1	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0.2	1
9	3	176	0	NaN	2	NaN	NaN	NaN	0.8	1	645.788687999811	2	1	NaN	10	NaN	NaN	NaN	NaN	NaN	1	0
9	3	177	0	NaN	2	NaN	NaN	NaN	0	1	798.406009000246	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.8	0
9	3	178	1	11	2	0.2	0	1	0.2	2	548.289647998899	2	1	1	12	0.8	2	1	0.4	0	0	0
9	3	179	1	10	2	1	0	0	1	1	582.015289999617	2	1	1	13	0.2	2	3	0.8	1	0.2	1
9	3	180	1	23	2	1	1	1	1	2	605.321338000067	1	0	1	14	0	1	12	0	1	1	0
9	4	181	0	NaN	2	NaN	NaN	NaN	0.2	2	558.412153000972	1	0	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
9	4	182	0	NaN	2	NaN	NaN	NaN	0.4	1	569.929117998981	1	0	NaN	16	NaN	NaN	NaN	NaN	NaN	0.2	1
9	4	183	0	NaN	1	NaN	NaN	NaN	0.6	1	739.006163999875	1	1	NaN	1	NaN	NaN	NaN	NaN	NaN	0.4	1
9	4	184	0	NaN	1	NaN	NaN	NaN	0	2	686.8909420009	2	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.6	0
9	4	185	1	13	1	0.4	0	1	0.6	1	540.012071000092	2	0	0	3	0.6	1	6	0.6	1	0	1
9	4	186	1	13	1	0.2	1	0	0.2	2	542.326429000241	2	0	1	4	0.6	2	7	0.4	0	0.6	1
9	4	187	0	NaN	1	NaN	NaN	NaN	0	2	763.64827100042	2	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.2	1
9	4	188	1	11	1	0	0	1	0	2	756.095271999584	1	1	1	6	0.6	1	11	0.8	0	0	0
9	4	189	1	21	1	0.8	0	0	0.8	2	797.641990000557	1	1	1	7	0	1	2	0.2	1	0	1
9	4	190	0	NaN	1	NaN	NaN	NaN	1	2	629.590450000251	2	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	0
9	4	191	0	NaN	1	NaN	NaN	NaN	0	2	675.261631999092	2	0	NaN	9	NaN	NaN	NaN	NaN	NaN	1	1
9	4	192	1	11	1	0.2	0	1	0.2	1	791.972244000135	1	1	1	10	0.8	1	15	1	0	0	0
9	4	193	1	11	1	0.4	0	1	0.8	2	796.706086000995	2	0	0	11	0.2	1	16	0.2	1	0.2	0
9	4	194	1	18	1	0.8	1	1	0.8	2	634.872796999844	1	1	0	12	0.8	2	10	1	0	0.8	0
9	4	195	0	NaN	1	NaN	NaN	NaN	1	1	997.835802001646	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.8	1
9	4	196	0	NaN	1	NaN	NaN	NaN	1	2	649.22616199874	1	1	NaN	14	NaN	NaN	NaN	NaN	NaN	1	1
9	4	197	1	14	1	0.6	0	0	0.6	2	657.750297999883	1	1	1	15	1	1	1	0.4	1	1	1
9	4	198	1	23	1	1	0	0	1	2	557.440128999588	1	1	1	16	0.6	1	9	0.2	1	0.6	1
9	4	199	0	NaN	2	NaN	NaN	NaN	0.8	2	658.775608000724	2	1	NaN	1	NaN	NaN	NaN	NaN	NaN	1	0
9	4	200	1	10	2	1	0	0	0.8	1	565.870837001057	1	0	0	2	0.8	2	8	0.8	0	0.8	0
9	4	201	1	10	2	0	0	1	1	2	628.38051899962	1	0	0	3	0.8	2	9	1	1	0.8	1
9	4	202	0	NaN	2	NaN	NaN	NaN	0.2	1	634.786999000426	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	1	0
9	4	203	0	NaN	2	NaN	NaN	NaN	0.4	2	515.379704000225	2	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.2	1
9	4	204	1	20	2	0	0	1	0	1	813.7730870003	1	0	0	6	0.4	2	2	0.6	1	0.4	0
9	4	205	0	NaN	2	NaN	NaN	NaN	0.8	2	581.184541999392	2	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0	0
9	4	206	0	NaN	2	NaN	NaN	NaN	0.6	2	540.949900001578	1	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	0
9	4	207	0	NaN	2	NaN	NaN	NaN	0.6	1	527.291509999486	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.6	0
9	4	208	0	NaN	2	NaN	NaN	NaN	0.6	2	662.506194999878	2	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.6	1
9	4	209	0	NaN	2	NaN	NaN	NaN	0.6	1	645.840105999014	2	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.6	1
9	4	210	1	11	2	0.8	0	0	0.4	2	517.818143000113	1	0	0	12	0.6	2	1	1	0	0.6	0
9	4	211	0	NaN	2	NaN	NaN	NaN	0.6	1	548.886532000324	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.4	0
9	4	212	0	NaN	2	NaN	NaN	NaN	0.2	2	580.939482999383	1	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.6	0
9	4	213	1	10	2	0.4	0	1	0	1	573.511790000339	1	0	0	15	0.6	2	5	0.2	1	0.2	1
9	4	214	0	NaN	2	NaN	NaN	NaN	1	2	642.622563000259	2	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0	0
9	4	215	0	NaN	2	NaN	NaN	NaN	1	1	488.984335999703	2	1	NaN	17	NaN	NaN	NaN	NaN	NaN	1	1
9	4	216	0	NaN	2	NaN	NaN	NaN	1	2	506.294425000306	2	1	NaN	18	NaN	NaN	NaN	NaN	NaN	1	1
9	4	217	1	10	2	0.6	0	0	0	2	737.758184000995	1	0	0	19	1	2	9	0.6	0	1	0
9	4	218	1	13	2	0.8	0	0	0.2	1	578.784299999825	1	0	0	20	1	2	7	0	0	0	1
9	4	219	0	NaN	2	NaN	NaN	NaN	0.6	2	991.015195000728	1	0	NaN	21	NaN	NaN	NaN	NaN	NaN	0.2	1
9	4	220	0	NaN	2	NaN	NaN	NaN	0.8	2	608.513201999813	1	0	NaN	22	NaN	NaN	NaN	NaN	NaN	0.6	1
9	4	221	1	13	1	0.6	1	1	0.6	2	737.725942000907	2	0	1	1	1	2	10	0.6	1	0.8	0
9	4	222	1	10	1	0.2	0	1	0.8	1	697.036839999782	2	0	0	2	0.8	1	14	0.6	1	0.6	1
9	4	223	1	12	1	0.6	1	1	1	2	578.238846999739	1	1	0	3	0.8	2	13	0.4	0	0.8	0
9	4	224	1	15	1	0.6	1	1	0.6	1	695.236682999166	1	1	0	4	0.8	2	11	0.6	0	1	1
9	4	225	0	NaN	1	NaN	NaN	NaN	0.4	2	592.830461000631	2	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.6	0
9	4	226	0	NaN	1	NaN	NaN	NaN	0.8	2	629.658457000914	1	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.4	0
9	4	227	1	12	1	1	1	1	0.8	2	639.652818999821	1	1	0	7	0.4	2	17	1	0	0.8	1
9	4	228	1	14	1	1	1	1	1	2	542.516215999058	2	0	1	8	0.4	2	16	0	1	0.8	0
9	4	229	1	27	1	0.2	1	0	1	2	600.513911000235	1	1	0	9	1	2	4	1	1	1	0
9	4	230	1	11	1	0.6	0	0	0.6	2	646.358146001148	1	1	1	10	1	1	21	0.2	1	1	1
9	4	231	0	NaN	1	NaN	NaN	NaN	0	2	721.136632000707	2	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.6	0
9	4	232	1	26	1	0.6	0	0	0.6	1	625.548501000594	1	1	1	12	0.6	1	8	0.8	1	0	0
9	4	233	1	13	1	0.8	0	0	0.8	2	485.592424998686	1	1	1	13	0.6	1	22	0.6	1	0.6	1
9	4	234	0	NaN	1	NaN	NaN	NaN	0.2	1	560.748125999453	1	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	1
9	4	235	0	NaN	1	NaN	NaN	NaN	0	2	530.986928999482	2	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.2	0
9	4	236	1	11	1	0.4	1	0	0.4	1	406.715628998427	2	0	1	16	0	2	5	0.6	0	0	1
9	4	237	0	NaN	1	NaN	NaN	NaN	0.4	2	496.294258000489	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.4	0
9	4	238	1	12	1	0.8	0	0	0	2	583.029470999463	2	0	0	18	0.4	1	6	0.4	0	0.4	0
9	4	239	0	NaN	2	NaN	NaN	NaN	0.8	1	635.606013998768	1	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0	0
9	4	240	0	NaN	2	NaN	NaN	NaN	0.4	2	556.173724999098	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.8	1
9	5	241	0	NaN	2	NaN	NaN	NaN	0.2	2	537.749300998257	2	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.4	0
9	5	242	0	NaN	2	NaN	NaN	NaN	0	2	520.352535999336	1	0	NaN	4	NaN	NaN	NaN	NaN	NaN	0.2	0
9	5	243	0	NaN	2	NaN	NaN	NaN	0.6	1	622.368165000807	2	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0	0
9	5	244	1	10	2	0.2	1	0	1	2	491.468828000507	2	1	0	6	0	1	14	0.8	1	0.6	1
9	5	245	1	29	2	1	0	0	1	1	549.457175000498	2	1	1	7	1	2	18	1	1	1	1
9	5	246	1	15	2	0	0	1	0	2	872.524465999959	2	1	1	8	1	2	11	0.6	0	1	1
9	5	247	0	NaN	2	NaN	NaN	NaN	0	1	567.105612000887	1	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0	0
9	5	248	0	NaN	2	NaN	NaN	NaN	0	2	602.483839000342	1	0	NaN	10	NaN	NaN	NaN	NaN	NaN	0	1
9	5	249	1	12	2	0.4	1	0	0.4	1	528.801421000026	1	0	1	11	0	1	17	0.4	0	0	1
9	5	250	1	10	2	0.4	1	0	0.4	2	827.746863000357	1	0	1	12	0.4	1	2	0.8	0	0.4	1
9	5	251	0	NaN	2	NaN	NaN	NaN	0	1	618.483349999224	1	0	NaN	13	NaN	NaN	NaN	NaN	NaN	0.4	1
9	5	252	1	10	2	0	1	0	0.8	2	885.404196998934	2	1	0	14	0	1	4	0.2	1	0	0
9	5	253	0	NaN	2	NaN	NaN	NaN	0.2	2	694.008422000479	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.8	1
9	5	254	1	11	2	0.6	0	0	0.6	1	581.293860999722	2	1	1	16	0.2	2	5	0	1	0.2	1
9	5	255	1	20	2	0	0	1	0	2	542.280665998987	2	1	1	17	0.6	2	15	0.2	0	0.6	1
9	5	256	0	NaN	2	NaN	NaN	NaN	0.2	2	953.468620000422	1	0	NaN	18	NaN	NaN	NaN	NaN	NaN	0	0
9	5	257	1	10	2	0	1	0	0	2	736.159205000149	1	0	1	19	0.2	1	9	0	0	0.2	1
9	5	258	1	10	2	0	1	0	0.8	1	590.754218999791	2	1	0	20	0	1	10	0	1	0	0
9	5	259	1	18	1	0.2	1	0	0.2	2	597.196909000559	2	0	1	1	0.8	2	3	0.4	0	0.8	1
9	5	260	0	NaN	1	NaN	NaN	NaN	1	2	660.960567000075	2	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.2	1
9	5	261	0	NaN	1	NaN	NaN	NaN	0.8	1	736.589772001025	2	0	NaN	3	NaN	NaN	NaN	NaN	NaN	1	1
9	5	262	1	23	1	0.8	0	0	0.8	2	566.898757999297	1	1	1	4	0	1	1	0	1	0.8	0
9	5	263	1	10	1	0.2	1	0	0.2	2	587.919374000194	1	1	0	5	0.8	2	15	0.8	1	0.8	1
9	5	264	0	NaN	1	NaN	NaN	NaN	1	2	591.174010998657	1	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.2	1
9	5	265	0	NaN	1	NaN	NaN	NaN	1	2	543.780238000181	1	1	NaN	7	NaN	NaN	NaN	NaN	NaN	1	1
9	5	266	0	NaN	1	NaN	NaN	NaN	1	2	719.329194000238	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	1	1
9	5	267	1	11	1	0.2	0	1	0.6	1	815.746201000366	2	0	0	9	1	1	18	0	1	1	0
9	5	268	0	NaN	1	NaN	NaN	NaN	0.2	2	620.777254000132	2	0	NaN	10	NaN	NaN	NaN	NaN	NaN	0.6	1
9	5	269	0	NaN	1	NaN	NaN	NaN	0.4	1	667.32636100096	2	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.2	1
9	5	270	0	NaN	1	NaN	NaN	NaN	0.6	2	810.115477001091	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.4	0
9	5	271	1	10	1	0.8	1	1	0.8	2	665.32858300161	2	0	1	13	0.4	2	3	1	1	0.6	0
